,GCM,FICE,FSNOW,PRS,RFR,OCM,OCS,TCT,VCM,PPQ,SIAE
36,3.0,8.412273282915171,4.89223933169798,5.901261101357052,0.5522474767350084,1.0,1.0,-1.0,0.6770098630476808,0.28137467730363586,1.2621070501840441
37,2.0,9.266868038420492,4.220459047560468,5.798071772714919,0.28121391082019376,-1.0,-1.0,0.0,0.9756243480569877,0.7498062541515679,4.142068170267315
38,0.0,6.5154631111998675,3.154446483980112,6.950488122673351,0.7039053458981794,1.0,0.0,0.0,1.1187569112191909,0.9284763480880822,3.3037504436453036
39,0.0,11.18962876192987,4.124355028848505,6.640971340160122,0.3758120432966721,0.0,1.0,0.0,0.9203962132966145,0.5538135230513053,2.4192139270154582
40,3.0,6.0199741538752924,4.82765534902833,6.037428716013374,0.3962191833191472,0.0,-1.0,-1.0,0.844352207727439,0.41395916167684393,2.426411598370072
41,0.0,8.582666235462886,4.688990399304722,6.725495257414957,0.5321470712575217,-1.0,-1.0,0.0,1.1370493772440393,0.5628202869531733,1.274230990796541
42,0.0,10.529175241339127,2.3435288828839855,5.216803177823692,0.4736376649285445,1.0,1.0,1.0,0.9742110818685994,0.8013872685134275,1.4922675266224719
43,2.0,8.929297036522271,4.246089342796968,5.74176349898259,0.5755696493078427,1.0,0.0,-1.0,0.7704762491378221,0.7342614151638163,1.1924913031058848
44,3.0,8.783782783587668,5.905008042865719,6.747806802064485,0.5346383072007027,-1.0,-1.0,1.0,0.9963476970168453,0.532356397919603,1.6343408293473747
45,2.0,8.082990787319922,3.6231002020015652,5.019799993577937,0.36421169453402547,1.0,0.0,0.0,0.7564420007557621,0.8362768847604953,1.4358251072439894
46,3.0,4.490934495843363,3.947353770279926,5.988305242013904,0.38816693879530306,1.0,1.0,1.0,1.091308865216294,0.6031256023986283,2.1899961191264934
47,2.0,6.202209435341121,3.5035233253109213,5.372456477820027,0.5031895558769631,1.0,1.0,0.0,0.6963218116982006,0.601964224052622,3.929438156860829
48,0.0,10.366854038420453,4.103796470987452,6.028120175183621,0.29695623175627706,1.0,0.0,0.0,0.739388773255665,0.5864842354505246,1.893566853481241
49,0.0,4.704562611515337,4.542197065925326,5.401172386725826,0.7468723079250298,-1.0,1.0,0.0,0.8810415072516815,0.4307632851068993,2.9812646233253326
50,3.0,8.371266553400883,3.8932674401927803,6.559182181588283,0.5891484743708302,-1.0,1.0,-1.0,1.1292276083906814,0.461485293152464,1.132619880293713
51,2.0,10.563895506282297,5.914793420338785,5.195385429295411,0.4186115530176463,1.0,0.0,1.0,0.9584650093080144,0.6064164792042056,1.4976260330712872
52,3.0,7.062034575517736,5.528123322552574,6.86038832243637,0.31385923582858555,0.0,1.0,-1.0,0.7920163351106436,0.46932033105772375,2.3262130313246456
53,0.0,10.409678693403919,4.11184667337924,6.87970295651115,0.4930866057874192,1.0,1.0,1.0,1.0377269012444024,0.7271214885383086,2.4927626197802244
54,3.0,7.743091852583275,3.090269092554104,6.3832279819491555,0.4827422501221156,-1.0,0.0,-1.0,0.8677023544928664,0.4867029070470552,2.2650182812718462
55,0.0,5.234333938100971,2.333946657543459,5.083367869712255,0.4105688238338217,0.0,1.0,-1.0,0.8520342459767505,0.6388544243494132,1.2408841252787957
56,0.0,10.77852661397149,4.505007297146594,6.02058226165715,0.4329118199940547,0.0,-1.0,0.0,1.0318064557314117,0.5688124524127272,2.250709160210755
57,3.0,11.878158289243048,4.367515230087454,6.325731355811702,0.6399415578430729,1.0,-1.0,-1.0,0.9391634973745417,0.4768797298250863,2.1599112327632293
58,0.0,9.692776591257793,4.13382789353258,5.17676994094753,0.3902151616400909,0.0,0.0,1.0,1.152531899390476,0.45634177883261207,1.1143668143007577
59,0.0,6.81179795382244,3.925501050941242,5.1873992437142515,0.5008209961637661,-1.0,0.0,1.0,1.1695899359657187,0.2606156566641401,2.5068151624489152
60,2.0,8.673103677389475,3.865662034281688,5.547869952170232,0.571228372513141,-1.0,1.0,-1.0,1.1612960705897035,0.6898276614281249,2.0048082894358186
61,1.0,6.675020522599784,4.938258290807237,5.211938866932607,0.35752503238609684,0.0,0.0,-1.0,1.3048897236335697,0.7057804625668642,1.215025390805858
62,0.0,7.1296777221510395,4.074582371187363,5.385803464114594,0.6768010218062379,0.0,0.0,0.0,0.9953454101481055,0.4573601042996913,2.5662259955570166
63,2.0,10.901266814064574,2.8685319549457016,6.450595487774018,0.27270543382156365,-1.0,1.0,0.0,1.0483717105972907,0.6655934992450255,1.5197969769479938
64,1.0,7.183383473388662,5.179779085341916,6.512123712507753,0.3147873170853024,1.0,0.0,0.0,1.3030361952090486,0.8830264585589864,1.9685787876335417
65,0.0,7.652135134758432,3.7759641144945886,6.554976987102203,0.2703434957053551,-1.0,-1.0,1.0,0.8980434308287069,0.4642641999481424,3.819401347648995
66,2.0,11.698845296610713,4.535043814419462,6.4227730957651294,0.3043247025647168,0.0,-1.0,1.0,1.180378998958975,0.5443067381036201,1.248298342425473
67,2.0,8.438202745495085,4.363148138527011,5.959959946455433,0.5088644292547636,0.0,0.0,1.0,1.1313152376606876,0.522334651353728,2.114030872267535
68,1.0,7.326463437044398,4.638299481216919,5.378950119054286,0.3605289183278604,1.0,0.0,0.0,0.9978102127507401,0.5415189291485368,9.164520480962697
69,2.0,8.564326193850759,4.428749300736932,6.563791128805701,0.6187954544922704,1.0,-1.0,-1.0,0.937334209355485,0.253241067188739,1.841127884949965
70,1.0,10.988351604827168,2.969155224168515,5.15267651208368,0.4798878252418896,1.0,0.0,0.0,1.0472818534909474,0.6345262127657123,1.465224512660678
71,2.0,8.365146469332243,4.141057252723622,5.454672915058684,0.6241117022629503,0.0,1.0,-1.0,1.0354893089046788,0.8139569783237746,2.529602358687614
72,2.0,10.259561267832511,3.6603201855867478,5.584297224359219,0.4587680525193199,1.0,1.0,1.0,0.801474060389531,0.7661539023694117,1.9842102840790448
73,0.0,11.640467254059988,3.580383625799189,5.835981975106173,0.6298008715455022,1.0,1.0,0.0,0.827346204648858,0.8302953787235824,2.218501725922235
74,2.0,9.537133044920841,5.115339667424161,6.366465358023652,0.3224863296358098,1.0,-1.0,1.0,0.7175552631646256,0.6150041626933631,4.1116415745254145
75,0.0,7.806739205862423,5.12577139343087,5.002688814731875,0.5107948205129554,0.0,1.0,-1.0,0.9665714255944363,0.5133483119967657,1.1346230795887617
76,1.0,7.913812129692171,2.419078359716232,6.05574303264387,0.566644773863307,0.0,1.0,-1.0,1.2240944961777858,0.6884248525769645,1.7341360115189923
77,2.0,9.788151097149566,5.356593436506071,5.135087758105344,0.44148944850265515,0.0,-1.0,-1.0,1.029420514949866,0.6671938162220452,1.3778788135140927
78,2.0,8.190260470409257,3.0160017555051155,6.9093023746863516,0.44284663140893554,1.0,0.0,0.0,1.1027175988264302,0.781994257084618,4.781974083344778
79,3.0,5.096311636308828,3.4759152294626263,5.1013171617562625,0.5458535946320191,1.0,0.0,0.0,1.2492236587866203,0.5737982690408467,3.293137947970606
80,0.0,5.1794922355739015,5.02043913148234,5.4050657814510075,0.7357196196863365,-1.0,-1.0,1.0,1.0702776797348679,0.2888022239409568,3.243574345619479
81,1.0,8.001908547381525,5.520106039985585,5.746017239970757,0.6989866373679,0.0,0.0,1.0,1.2017911089085092,0.5874625048787202,2.907564651358652
82,0.0,4.794392886314825,6.0432329078077505,6.215090617826065,0.35955656665539415,-1.0,1.0,1.0,0.8513191080244431,0.4125002031451628,3.5457790363327053
83,2.0,10.075267505250602,5.805809040896138,6.592474132487232,0.5542628058986052,0.0,-1.0,-1.0,0.8499604566454647,0.6965518899263102,2.5225763461968675
84,1.0,5.112439573765651,3.7243544186697135,6.458883419634799,0.4838616174126499,1.0,-1.0,0.0,0.8715992429993905,0.6558541465242761,1.8316763271776184
85,2.0,9.801017664444364,5.511566016027903,6.479217792397726,0.409272221343173,-1.0,1.0,0.0,0.6803979939185101,0.6284763883255131,1.584544820704069
86,1.0,11.06020410886646,3.687259348828923,5.344821513880219,0.7062180510497414,-1.0,0.0,-1.0,1.1102058769548888,0.6267554584444038,2.08399154619602
87,2.0,9.613158905656155,5.36951199675667,5.447981462588582,0.43129240760106013,0.0,-1.0,1.0,0.9380300407373731,0.565093433800009,1.2115137936308091
88,2.0,5.629373915092266,5.54427649124763,6.376267067603885,0.29522185571494797,1.0,0.0,-1.0,0.9163117443339217,0.41052960177071585,1.847537039821868
89,1.0,5.041228743168373,2.8487900333447076,6.977378807080172,0.4949099778188703,0.0,1.0,0.0,0.8075122073871883,0.6484242279370622,1.5769530070346098
90,2.0,7.3659641598251815,5.697387705052989,5.572344077365521,0.5157969921699143,-1.0,1.0,1.0,0.7020193025737853,0.9000070289860673,3.7370601978790727
91,0.0,6.602670253988532,3.4267425243751295,5.815127196155841,0.3626408472713667,0.0,1.0,0.0,1.0355687466242416,0.5124391139889651,2.365600838791395
92,1.0,9.05877388623639,2.940469606712867,5.703024619145549,0.4051142031246407,0.0,-1.0,0.0,0.7891696379216201,0.2577822496911163,1.4463983646847076
93,1.0,6.43677130371384,3.9167751623098934,5.196834935707044,0.6228886814075953,1.0,1.0,-1.0,1.2050804502185282,0.7203285192905811,3.3636373394637906
94,0.0,6.6928574497376125,5.02668705098034,5.707805682470729,0.577698408834499,-1.0,1.0,0.0,0.9835187309082152,0.29490066667603887,3.9936928814308637
95,2.0,7.837733784887767,4.303998986614426,5.459144591307225,0.40266841105916673,1.0,-1.0,0.0,1.1838244029217593,0.6571155862296559,1.5591000892756002
96,2.0,11.34083524805498,2.872564250898013,5.250095400466126,0.23701123692521575,-1.0,-1.0,0.0,1.2682036556890215,0.870115097896395,2.105767305290583
97,0.0,7.619356139474123,5.1927021995100615,6.682636303663209,0.5003837838910954,0.0,0.0,1.0,1.1262258054543612,0.43904908524190855,2.8483611211128697
98,1.0,9.934855139510773,2.7998334983162048,5.343168287555629,0.49083038853377126,-1.0,-1.0,0.0,0.7719670949392264,0.6994376649565631,1.6428250907443847
99,1.0,7.231831609259949,4.251918706510104,5.3105012289945694,0.506913559011178,1.0,0.0,1.0,0.9418858657899819,0.7597729157894256,1.2340659514205932
100,0.0,6.240520546253357,3.2377821775683184,6.572164964513075,0.30876247607555574,-1.0,-1.0,0.0,1.0399911096306713,0.45101533586102116,1.4402965690862104
101,1.0,7.446510140113652,3.572957551489652,5.504432842885461,0.5123514621278609,-1.0,-1.0,0.0,1.168493499719932,0.5112589344228502,3.316684280005833
102,0.0,10.515498012205805,4.415021621169766,5.192469928895516,0.6293071461076067,-1.0,-1.0,-1.0,0.9262119342874904,0.6286375926444271,4.030195950933047
103,0.0,8.85822622767599,4.979188616100618,5.376249486117006,0.40626187182207346,0.0,-1.0,0.0,1.1273874555610839,0.48431703167940143,2.0556421074314053
104,1.0,10.352725564602393,4.79667496286198,5.638859350265573,0.5185507082128414,-1.0,-1.0,-1.0,1.124365822032256,0.8538785128306927,1.4185887849545444
105,0.0,7.611500210255819,4.744056531657561,5.918024217500589,0.32015881595671114,0.0,1.0,0.0,0.8472223640699048,0.7319355440586645,2.5406425613303174
106,1.0,6.535783638366474,3.744501909989925,6.492752896186412,0.5274879732180603,1.0,-1.0,0.0,0.7596368746038158,0.3676428747327134,1.1616879888521885
107,3.0,9.182825125063255,5.555021197087491,5.758555999228394,0.7527535251462396,0.0,1.0,0.0,0.9358097393815178,0.32397980670398135,1.0949429045466736
108,2.0,4.738118744405867,3.7172239896311896,6.095763904141613,0.5257583898776662,0.0,-1.0,1.0,1.1586730302903316,0.6841253511203802,1.7290429822103848
109,2.0,10.323389187056037,4.841284288771082,6.4300427611043425,0.6882505650810571,-1.0,-1.0,1.0,1.073153621770017,0.36615591244419554,1.221310365833947
110,3.0,5.517766201906147,4.329398600963767,6.792011048586568,0.4485425158449589,-1.0,0.0,0.0,1.1794985946970233,0.5613509723868828,4.358991714485796
111,2.0,7.679928856428531,4.611308901205215,6.196584790063559,0.6775627518429859,-1.0,1.0,0.0,1.1268076071091766,0.3016788035259586,4.60681060378433
112,1.0,11.755360613630884,3.960168391805887,6.774353098845438,0.3745929074934278,1.0,0.0,-1.0,1.0589372769717424,0.5998249586451913,1.5803877102151929
113,1.0,4.0104858031417745,2.7184312595486344,6.612822836074143,0.6932304859638416,-1.0,1.0,1.0,0.8963606431636939,0.7756646820328855,1.2717641137290945
114,3.0,11.021705844713756,3.8480562822758895,6.888196822734399,0.3514640190138009,-1.0,0.0,0.0,1.0816174824795832,0.48365065167704646,1.4416157918928285
115,0.0,4.522814972959688,5.3368013555685225,5.866521748285569,0.2362084087951531,-1.0,0.0,-1.0,1.0146390633763251,0.7473510471378799,1.6315535893634783
116,0.0,6.054720245146794,2.725668936703785,6.841606648163988,0.44198121333909796,-1.0,0.0,1.0,1.1564203482246862,0.5033221463395579,3.350412728898778
117,3.0,8.449809553654537,5.6571167620539615,6.807059683167637,0.2917623289353523,1.0,0.0,-1.0,1.0091922202344743,0.37104747394196874,2.8017229467672706
118,1.0,6.5446212725584205,4.258063424319689,5.142356546564095,0.6533522552813332,-1.0,-1.0,-1.0,0.8615062365434566,0.48129641950101887,3.411403669651902
119,0.0,8.614201368087755,4.378022150908745,5.10764392399255,0.4209374977290735,0.0,-1.0,-1.0,1.276178920002089,0.42583460283645974,2.6711625312307117
120,0.0,8.46535387897629,5.571368639687269,6.393741173520389,0.5934025391577874,-1.0,0.0,-1.0,1.2718647669985623,0.5810921569407438,2.1437802312346257
121,0.0,9.65137185955367,3.590818556212823,6.705737226046477,0.4939100752732503,-1.0,0.0,-1.0,1.333293622303277,0.3311403285826345,1.997257727074233
122,1.0,9.276270533302007,5.505408742475058,5.737519144376261,0.26513640435672436,1.0,1.0,-1.0,0.9274361794079775,0.6587429550370317,1.0189034596500097
123,1.0,11.036695149533163,5.108899873838869,6.521914965145266,0.4922529029447846,1.0,1.0,0.0,1.021018766876174,0.6372686885547205,3.1074756268793937
124,2.0,7.963323105178415,4.435577362840412,6.895605646603967,0.6041516830858236,0.0,0.0,0.0,1.297381609830894,0.5962002993942395,1.2574011764195518
125,2.0,5.1832072450017055,5.120883890929679,5.035136826370911,0.4762590619289852,-1.0,-1.0,0.0,0.9251595321452067,0.5681275151160715,2.2604001301474037
126,2.0,5.5971157032048335,3.113496412674514,5.061065165753784,0.47791850579658557,-1.0,1.0,0.0,1.2203198465772975,0.8860285025262997,1.489565059087949
127,1.0,9.71613933630872,5.203214370083886,6.631686116201559,0.39161696493083287,0.0,0.0,-1.0,0.713525605157181,0.8166330545456058,2.4062309255033902
128,1.0,9.88852429071647,3.2202410624633653,6.962349048628173,0.3590870893530741,1.0,0.0,-1.0,0.8221548433977057,0.7465441500491623,2.0517541592115465
129,3.0,10.72119660056368,2.105103960184256,5.070188173359528,0.41730005132662695,0.0,1.0,1.0,0.9289137232422372,0.8197466271479421,1.96183487063058
130,0.0,6.96551335687484,3.436373067775087,5.969577726012277,0.731633433332807,-1.0,-1.0,1.0,1.1325179115898485,0.9429196612593576,1.4935111307600288
131,2.0,8.131860590356922,5.558812969911308,5.907504392104558,0.7338142799051433,1.0,1.0,1.0,0.9504349016652069,0.6102031149641411,4.490918226462375
132,1.0,8.073665494220737,2.3086550195946227,6.991038635749757,0.7512577978022634,0.0,1.0,1.0,1.2841279333989646,0.6189018509006318,2.010890280443643
133,3.0,6.9351056487756235,3.773580095282334,6.504658842068959,0.6429234848463881,-1.0,0.0,1.0,1.1119270994083368,0.7963656021965752,5.917121423374102
134,1.0,6.353270212195438,4.203542341613366,5.099231888446453,0.2854907558194706,1.0,0.0,0.0,1.059480212684365,0.5363682523754063,2.379680447188904
135,0.0,9.922782668674774,5.0575115522451926,6.44053333331521,0.48904045663102363,0.0,1.0,1.0,0.9942356955171187,0.7702516200235918,2.890990225467356
136,3.0,7.992717531061228,5.847519119345143,5.115668174272087,0.4216514512048,0.0,-1.0,0.0,0.8896879655226032,0.5928575384361794,2.783959386197021
137,0.0,9.19368876312464,3.9538029974270863,5.165077508841972,0.49904091420700286,1.0,-1.0,1.0,1.173174057832429,0.6821606401546078,1.9672329073749506
138,0.0,6.3894944272358085,5.952112116757222,5.667762529864444,0.5676996274884227,0.0,0.0,-1.0,0.7483818674938378,0.5846142309174226,3.057418709440436
139,1.0,10.002932346063124,5.94122814733459,5.824370427101883,0.6210959003041924,1.0,-1.0,1.0,0.8023021715020884,0.6435747881981217,2.0363429281833714
140,2.0,8.94359466898522,5.387613091445741,5.763686482038466,0.4689941496545137,0.0,1.0,1.0,1.200108230722405,0.3883059401782273,2.041516869869592
141,3.0,6.765902879971344,3.365059813006,6.253596991754819,0.6950867614736149,-1.0,0.0,1.0,0.9384622273270112,0.6734176740709534,2.4799707148036845
142,0.0,5.128647993489167,5.5779950638885065,5.6036599128431615,0.38763768499340967,-1.0,0.0,-1.0,0.9097901109600512,0.7863062337528616,1.4062820682966162
143,0.0,4.863376316927722,2.3569930798547585,6.368182546476472,0.5334924052102628,-1.0,1.0,1.0,1.1670161997918629,0.5729629932988158,1.709647100910633
144,1.0,10.596050183482637,2.2122031424665596,5.95561825652058,0.5019017753516355,0.0,0.0,1.0,0.7931120380076385,0.523277860733486,2.369062660806227
145,0.0,7.025077776559677,3.652048826220946,5.386850692289683,0.5403865485152424,0.0,1.0,-1.0,1.2899109655284677,0.8418163379302249,1.310889450933874
146,0.0,8.801045419917854,3.656778530438179,5.347764898229543,0.47814296436200016,-1.0,0.0,-1.0,0.8119213536163656,0.7188603826895008,1.478622198216631
147,3.0,9.456952030942917,2.8429852674464433,5.594069255910237,0.6072022508971762,1.0,0.0,0.0,0.6999310991215726,0.3493179489460602,2.0131425152885227
148,2.0,7.3736536618084925,3.594823924071422,5.993601923568602,0.23445900887350263,0.0,0.0,1.0,0.831471781533926,0.7443874518035652,1.9156032830922718
149,3.0,5.98719838657382,2.1713598802416594,6.94400612642931,0.6545158742102104,1.0,0.0,0.0,1.111512442964599,0.2893978721552518,3.1175560842169574
150,0.0,10.923723155957312,5.304247560016258,6.857397175532621,0.40492609811416835,1.0,0.0,1.0,1.033282933153943,0.9478988062001161,2.2286709952902437
151,3.0,9.583056624575857,2.2235852086614103,5.682607141812494,0.7382229127499997,1.0,-1.0,1.0,0.9230570949674278,0.498151650225268,1.7138296642128439
152,2.0,10.142791006428334,4.879179501815312,6.647785675023584,0.3261819495932231,1.0,-1.0,1.0,1.1190873497945941,0.6442825739692855,3.5795065229835843
153,3.0,4.915359152389918,3.0881345212098097,5.581153788818788,0.44751463004170383,0.0,0.0,1.0,0.838144639723307,0.6643516164341052,1.3660892723909979
154,1.0,6.06106364816944,4.31707282336833,5.207697050127678,0.6563590791616007,1.0,1.0,0.0,0.9770949178000293,0.4903941812850103,1.4315404786656287
155,2.0,4.716854392307353,5.015361401051702,6.9991659983800085,0.5945926899639506,1.0,-1.0,1.0,1.005805447746497,0.7276052205150735,1.9555373964618454
156,1.0,11.622416587232768,3.9408780018122833,5.366346806914722,0.4275222523594952,0.0,1.0,-1.0,1.09179586121517,0.7422478531923269,3.870206798335637
157,0.0,4.357755703005279,3.5105489579932483,6.503056025109603,0.45948514042025,1.0,-1.0,0.0,1.2217304274678489,0.8673932753655282,3.074367107205204
158,0.0,9.905108413435366,5.669534735048971,5.789567141669,0.7164347525903443,-1.0,0.0,1.0,1.3483969644319378,0.9158373661932253,2.442635990520198
159,0.0,9.764958249642241,4.0593113525845315,6.084780449919766,0.5739529051268495,-1.0,1.0,-1.0,1.0964692314300037,0.3464825698660928,2.466272702053535
160,0.0,8.291873224077511,4.655275290310457,5.883453478248293,0.5874867987353746,0.0,-1.0,0.0,1.3131635901706877,0.2653486257433352,1.540578966583723
161,3.0,8.8373337889736,6.14412295182958,5.065348010157735,0.6096162964154901,-1.0,0.0,0.0,0.8131751170027864,0.32754290557693594,3.4161257529513023
162,1.0,7.682819790466314,3.7357093072838006,5.432427187106727,0.32730941531045066,-1.0,1.0,1.0,1.1923851911264773,0.4775351312978265,2.6808468568411166
163,3.0,6.943553411416959,2.140610185701437,5.794362099708279,0.6815254999725877,1.0,-1.0,0.0,0.9730279855251701,0.6212235566456614,2.1494549412978943
164,2.0,4.604821307087562,3.2653582991274686,5.201328939807375,0.48062448540796116,-1.0,1.0,1.0,0.6827735538636421,0.5827276018069695,1.1177733135009693
165,3.0,7.478781320921637,5.160219074157995,6.175602185632984,0.5812014778295514,0.0,1.0,1.0,1.0667289606719008,0.6380546576010432,2.304659640168193
166,1.0,9.732850437368645,4.933624929148081,5.832278187014663,0.6112202228638464,0.0,0.0,0.0,1.026960007967745,0.6348515147115301,3.0502311364050874
167,1.0,6.483973620930064,2.553813586905229,6.284654831529114,0.7225221226219329,1.0,-1.0,0.0,1.0729147280046805,0.7123224406807199,1.0704748011587208
168,0.0,7.137971678152767,2.465757981022748,5.031483162221642,0.27316410129395735,1.0,-1.0,1.0,1.1744259065173739,0.510074296852382,3.261631222201348
169,1.0,7.322649371759603,2.8770998649884474,6.426670293682985,0.24098912236120185,1.0,1.0,0.0,0.9053996915952659,0.7261483657450916,2.4366949279490884
170,0.0,7.015699860833435,2.3609836362589274,5.473458386828072,0.4034176785276849,1.0,1.0,-1.0,1.1722190465550901,0.6712114763584905,2.6298557820252393
171,2.0,10.547871046321282,3.1941479003250364,6.5506253694129555,0.5767397215661647,0.0,1.0,0.0,0.9840202956503898,0.38602229779337316,2.3459525049282073
172,0.0,6.272696786534509,3.1821014411828825,5.776555275985439,0.2639870472839238,-1.0,0.0,0.0,1.1387079729553353,0.9124150754708805,2.460228510244819
173,1.0,8.775532434106315,4.024069229238993,5.817697992812513,0.7176246919026745,0.0,-1.0,-1.0,1.060790315099514,0.4954664973686266,1.8367771744856247
174,1.0,9.477888785205362,2.6839840160463275,5.2361901262759964,0.632632280736394,1.0,0.0,0.0,0.8456935510734948,0.37789719218567097,2.661105810124801
175,1.0,4.188955337001056,5.096051577715174,5.303711252904895,0.6862204105081833,0.0,-1.0,0.0,0.911553445332977,0.4014485704100439,1.7232603909092452
