,FICE,FSNOW,PRS,RFR,OCM,OCS,TCT,VCM,PPQ,SIA
93,4.71716502254,2.50296686149,5.05641196208,0.989795473267,1.0,-1.0,-1.0,0.923713763974,0.861906428938,1.16827841746
94,11.0777314531,3.42040709075,6.82232090639,0.614801628149,-1.0,-1.0,0.0,1.1018859275,0.470654660609,3.74892240888
95,8.70695953948,4.87835896177,6.72485675418,0.563458545703,1.0,-1.0,0.0,0.782374505853,0.767207520771,1.33157414812
96,10.3259782593,2.77835335378,5.72783813678,0.526421799924,1.0,-1.0,0.0,1.06635580273,0.592992438132,1.1712063637
97,13.7508934838,3.6288435288,6.27558492832,0.275211111832,0.0,1.0,1.0,1.1194860717,0.695828943542,2.88166293432
98,10.3760147627,2.51436406288,5.91651755343,0.174609296762,1.0,1.0,-1.0,0.871153738209,0.625958184555,2.53439781036
99,8.48469363842,2.06105437434,6.39197334369,0.591615076677,1.0,0.0,-1.0,0.993586560647,0.680035230689,0.727544691837
100,6.97140882322,5.27150877603,6.3753705226,0.34971414893,0.0,-1.0,0.0,0.956290299686,0.871931379331,1.93017328464
101,4.58749209832,5.67421601239,6.97990862527,0.571033469656,-1.0,1.0,0.0,1.22316858392,0.575685000724,1.6856249297
102,7.37899194246,4.0808878036,5.03660726048,0.628684444288,-1.0,-1.0,1.0,0.902468877113,0.658212819299,2.02715639556
103,6.83924935958,4.87663372814,6.56945176012,0.374902011833,-1.0,1.0,0.0,1.23979840285,0.535198406572,1.02788732567
104,9.14514976616,3.8852153902,6.09000123173,0.303670074423,-1.0,-1.0,1.0,0.938742052685,0.440556997189,1.012104879
105,3.86239163784,3.75519375534,5.59783309874,0.162407443269,1.0,0.0,-1.0,0.840158605584,0.405532941545,0.841577256061
106,6.06447776634,4.02998221481,5.90134439102,0.538228561381,0.0,0.0,0.0,1.32684228162,0.549265039266,1.3190793343
107,11.4002953165,5.10120608401,5.56812991301,0.798841733977,0.0,1.0,0.0,1.10075787115,0.868810684841,2.92079383969
108,9.73104695115,4.67580894946,6.97749388065,0.427264874189,1.0,-1.0,0.0,1.01861586741,0.56546950628,1.56359166492
109,9.84640197413,4.25635228116,5.16406368018,0.353615024271,-1.0,0.0,-1.0,0.973800838449,0.335920547036,0.981183303653
110,15.5413484048,4.57505062118,5.66816353099,0.673375665552,0.0,1.0,0.0,1.13152732326,0.730165590051,2.01204407796
111,9.87563511841,3.48638818536,5.75871272319,0.391688423116,0.0,-1.0,0.0,1.11985830517,0.2511927107,2.86239484566
112,8.11647012392,5.35803394416,6.66689266108,0.207855793943,0.0,1.0,1.0,1.10258241129,0.441075264759,1.00102887004
113,11.5293286478,2.43973046595,5.19670823911,0.408456438329,1.0,0.0,-1.0,1.09255667325,0.731102869538,2.59379222615
114,8.4124137897,4.28353153786,5.2544836867,0.302053492007,1.0,0.0,1.0,0.757078823309,0.399692841002,1.83911964413
115,10.5248199376,2.39223241608,6.59720333449,0.603519661737,0.0,-1.0,1.0,1.23039379901,0.804458142864,1.14270501646
116,4.16825148678,4.00962962351,5.4077760782,0.397940070325,1.0,-1.0,1.0,1.33996723206,0.562951343547,1.44621364614
117,12.7092390153,5.0505419349,6.1206096893,0.155063618002,-1.0,1.0,-1.0,0.774513534836,0.879460056208,0.533078472083
118,10.5223623733,2.97043886636,5.6823080468,0.262424548341,1.0,0.0,-1.0,1.004254079,0.801345558131,2.69052002391
119,3.5418599134,4.6962932292,6.80050874117,0.79106704131,-1.0,-1.0,0.0,0.751809846354,0.222337084878,1.18326096002
120,11.1209477758,2.87335122158,5.7182214586,0.349263619885,0.0,1.0,1.0,1.10444873292,0.501570294413,1.06835422885
121,5.31079023571,3.39860990491,5.90758864034,0.661948049334,1.0,-1.0,0.0,0.711085540147,0.433709679006,0.829457294422
122,12.1391702482,3.79589283953,6.16013418048,0.478838594075,1.0,0.0,1.0,1.0785521581,0.995735272494,1.07379542922
123,2.25372816131,4.51314562116,5.59078308226,0.169049324199,-1.0,-1.0,-1.0,1.00229040059,0.838878893879,2.96628119771
124,7.13200709719,4.53900379505,5.19196432035,0.617165837091,-1.0,-1.0,1.0,1.2145571921,0.387248580461,2.79309806588
125,9.30901441928,4.61718834077,5.14060611813,0.779032568085,0.0,1.0,-1.0,0.82903904112,0.740833658582,1.81439005561
126,10.8634918805,3.98432436937,5.30690077461,0.653050384763,0.0,0.0,-1.0,0.955117303564,0.870465800443,1.58615312872
127,7.71683693688,3.09927431069,5.43378657339,0.601671878239,-1.0,-1.0,1.0,0.969069634898,0.481639406102,1.52483737491
128,10.5022011164,4.32504854776,6.88048829051,0.518281234049,-1.0,-1.0,-1.0,1.21280832335,0.35099839244,1.14623820166
129,6.89259793248,4.02123849244,5.70735479801,0.684319098851,1.0,0.0,-1.0,0.900147528069,0.884174255798,1.87512714795
130,6.82289923419,2.12162620599,5.40500661231,0.845424964361,-1.0,-1.0,-1.0,1.31223185135,0.741190073821,2.07315016175
131,5.66581034616,6.00557243722,6.84462948409,0.657570982056,0.0,0.0,1.0,0.639014575013,0.434930854513,0.717002934514
132,5.02738266143,4.51097069595,6.16208945993,0.401005611927,0.0,0.0,0.0,0.777294983846,0.698936642393,1.22631856573
133,6.46791218506,4.16271346292,5.4983807845,0.0651043324663,-1.0,0.0,-1.0,1.09190869062,0.245177866258,0.594133177084
134,14.8638180909,4.98676124207,6.36969979163,0.52655621604,1.0,-1.0,1.0,1.27749301308,0.397944594422,2.16271418799
135,8.6362247784,4.81058300685,6.82788183842,0.653372753475,1.0,0.0,0.0,0.878053196744,0.737610564885,0.310224191924
136,3.4565218205,4.31588419116,5.61863196521,0.482940786283,1.0,1.0,1.0,0.827333944872,0.434370454368,2.71270488383
137,10.2701449232,4.5578963641,5.61286520629,0.651974379274,-1.0,0.0,0.0,1.14167216455,0.701889036084,1.56133730618
138,8.8953311936,3.40871308474,6.6060766688,0.452009409488,0.0,1.0,1.0,0.902065393516,0.570264193573,0.983067350116
139,8.66005429205,4.97511056072,6.82193340239,0.361620876689,-1.0,1.0,1.0,1.24764975059,0.635719494395,2.67776939451
140,6.27454591977,2.14820079015,5.00222934135,0.475348150184,-1.0,0.0,1.0,1.12491463025,0.665235518633,1.16654015716
141,11.3509940226,4.43854617697,6.39741319104,0.646348217529,1.0,0.0,1.0,1.40764137926,0.596731463571,2.14495340537
142,3.25623796153,5.39493594307,5.44504422713,0.511712865351,0.0,1.0,1.0,1.13416021917,0.438386937974,1.87685749562
143,7.78562125669,5.77265861664,5.67581082155,0.304841450536,1.0,-1.0,-1.0,0.977701977537,0.437099608114,2.00445125373
144,4.40106227376,6.07266379473,6.49969672851,0.31967362328,1.0,-1.0,1.0,1.00455375549,0.473531156868,1.62022072671
145,5.71329464695,3.94577799021,5.69144372007,0.422135111534,0.0,1.0,-1.0,0.6919646574,0.968281369768,1.48177284742
146,7.94522469757,5.6197618712,5.18048916989,0.454820436971,-1.0,1.0,-1.0,1.27392381572,0.273391116051,1.52844723342
147,12.5396483116,3.13744094918,5.52314873829,0.356511249161,0.0,-1.0,-1.0,0.941780431989,0.221340030249,1.4230480119
148,8.54912725777,5.11435886659,6.9609202837,0.352050930788,0.0,0.0,-1.0,1.03737607325,0.620155868841,0.786941982091
149,10.6213744394,4.40514355618,6.296539531,0.204456420212,-1.0,1.0,0.0,1.02679518226,0.592150346873,2.83514651022
150,2.75661856591,5.46231627331,5.12602111532,0.491559117771,1.0,0.0,0.0,0.890596170238,0.833416956917,1.26832181616
151,18.0807622919,4.71219239951,5.87676844665,0.450592767224,-1.0,-1.0,0.0,0.874163363325,0.329491492806,2.44773811104
152,15.6776218987,2.81524693199,6.55000618712,0.47137397444,1.0,-1.0,1.0,1.07552692932,0.375085285259,1.16430992486
153,9.92670973203,5.85717341093,5.87220137311,0.811907429408,1.0,0.0,1.0,1.26307460138,0.683817993224,1.88967837606
154,14.6693242844,4.18150627676,6.95956667175,0.587904586806,1.0,-1.0,1.0,0.808589268696,0.591318669493,1.89896726511
155,8.97886752992,5.1276084629,5.31823554383,0.579502123426,-1.0,-1.0,-1.0,0.954771779663,0.59627541883,1.57694877569
156,2.95847444674,4.04094697259,5.32480053538,0.732366273896,1.0,0.0,0.0,1.17446123118,0.302392404423,1.41421307805
157,7.45838713566,5.88839133346,6.96924547568,0.896928370996,1.0,-1.0,-1.0,0.96561718111,0.660251582453,1.59414098447
158,10.4635466514,3.22413320041,6.68102668187,0.332719018118,-1.0,0.0,-1.0,0.9580410912,0.627774105504,0.87429845666
159,11.0975570764,2.9596878139,5.27430940814,0.376405980355,-1.0,1.0,0.0,1.02077498697,0.446435228699,1.41213140595
160,9.40238338442,2.89072039658,6.4610412201,0.414177139424,1.0,1.0,1.0,1.16667204518,0.648103771936,1.04460043397
161,7.45020982937,3.02176380101,5.83065179032,0.798061648136,-1.0,0.0,0.0,0.996436563282,0.556716632335,0.366501155773
162,3.33266216337,4.68305192174,5.6994178742,0.669106991835,0.0,0.0,1.0,0.986206228015,0.349702516955,2.05962995237
163,10.5922585892,3.92197769117,5.58966096064,0.0857230046324,1.0,-1.0,0.0,1.10669483711,0.681823067167,1.52995125635
164,5.98107636831,3.81409826655,5.47518409042,0.461727627502,-1.0,0.0,0.0,0.737505455579,0.432986016944,1.08809099724
165,14.9735734355,2.83989305089,6.69743584454,0.65850909095,-1.0,1.0,1.0,0.865911022595,0.579644450785,4.04852260227
166,2.19435936977,3.15056938148,5.51153958415,0.510403720252,-1.0,1.0,1.0,0.941651382819,0.927439316491,1.2025367959
167,9.69332847608,4.47809618595,5.07028435374,0.325140409536,-1.0,0.0,0.0,1.28601501832,0.524214295067,2.66382172714
168,6.21426720938,2.10602859473,6.7695613772,0.490668042721,-1.0,1.0,0.0,0.921680080158,0.678051694321,2.04965076338
169,8.30943336032,3.07098889212,5.39437696223,0.868616805318,0.0,1.0,1.0,0.931396290709,0.642149663625,1.79140860458
170,7.75822824751,5.9204882051,5.3416571656,0.207461487815,0.0,1.0,1.0,0.832869643036,0.500673074404,1.40253539364
171,9.08223619772,3.41216172917,6.38769587848,0.316020523418,1.0,-1.0,0.0,1.03064431577,0.564084405482,1.79669100121
172,6.6850959222,2.82959972997,5.92598457813,0.386816514143,1.0,-1.0,-1.0,0.641273783674,0.774530558263,1.1565086197
173,10.786208201,3.68893904862,6.13682658274,0.466264368957,-1.0,1.0,1.0,0.845171035574,0.605087168217,0.993438088173
174,5.47904898701,2.85823981046,6.22523369581,0.752420370767,1.0,1.0,1.0,1.06203518986,0.602593180739,2.41924455943
175,9.31796571841,3.88319725162,5.19915121125,0.531622621876,1.0,0.0,-1.0,1.0997055352,0.527689580245,0.9120020371
176,5.7593471751,4.36593891217,6.27389447193,0.533928568548,1.0,1.0,1.0,0.658052053594,0.897921445473,1.11419418309
177,7.33254770997,4.8708228622,5.66450327413,0.223917865686,-1.0,1.0,0.0,0.52413183886,0.621310557494,2.63287015631
178,13.1655708724,5.48162584628,5.48375178301,0.360424562855,1.0,0.0,-1.0,0.911407534304,0.576421956265,2.45752707127
179,10.1682601106,2.95353113145,6.12362334558,0.667566552388,1.0,0.0,0.0,1.13632509676,0.762746646406,1.30401312829
180,11.9280558991,5.4747193167,6.73616195935,0.600777585179,1.0,1.0,0.0,1.28196664314,0.534555191528,0.848750363774
181,6.56711156746,4.29283714296,6.0313321231,0.463069617193,1.0,-1.0,-1.0,1.15121599843,0.646182363011,1.59590111349
182,3.29974804923,2.3745633592,5.59314368208,0.677590764787,1.0,0.0,-1.0,0.978763585031,0.448447471254,2.16001449493
183,10.3327361441,5.49690751982,6.24090041516,0.609752484373,1.0,0.0,0.0,0.938032504286,0.818141366656,1.39079267631
184,19.9495849332,4.84030418338,5.27145982886,0.340924127588,-1.0,1.0,0.0,1.17785835984,0.254993307394,1.67911084222
185,11.6839109439,6.06028936869,6.30946518536,0.599945166374,1.0,0.0,0.0,0.962029202637,0.313512463214,1.73352461141
186,4.74548215987,3.30686967,6.31728659744,0.501442619167,0.0,-1.0,-1.0,1.08865096008,0.962120777827,0.69003725477
187,7.9923465093,4.56759335943,6.60156357201,0.696356309521,0.0,0.0,1.0,1.02097205162,0.414604913258,1.73665089738
188,5.08140981803,2.09196391186,5.23741280225,0.674204337921,-1.0,1.0,0.0,0.843737128346,0.863657004659,1.13964420069
189,12.0293941911,4.90126131255,5.97328297791,0.355707376188,-1.0,0.0,1.0,1.30805496886,0.276886898186,2.22317232157
190,11.8278928945,5.15665562656,6.68643692361,0.976218042271,1.0,1.0,0.0,1.18047694606,0.453895988955,2.51926319478
191,2.46145040962,4.10268029014,5.91432699368,0.843305921085,1.0,-1.0,0.0,1.23243271498,0.560425645835,1.82388086546
192,8.65422264012,4.1322448546,6.38885832034,0.427067271407,0.0,0.0,1.0,0.767422652138,0.622832746562,1.56215318698
193,12.2685085202,3.60986317765,6.11647043175,0.581452731555,-1.0,1.0,1.0,0.900720798441,0.242466819403,1.29409207929
194,11.7978501151,5.70208374195,5.48738870661,0.185125042817,-1.0,1.0,-1.0,0.887950799254,0.561912247286,1.83104838906
195,8.06706578204,2.63619579561,6.04436051407,0.712292559717,-1.0,-1.0,-1.0,0.846310664113,0.457480814486,1.77258166456
196,2.81728240937,5.2244793332,6.05164577137,0.742764886533,1.0,0.0,-1.0,1.24557673776,0.891447377622,1.13120943832
197,7.48840424311,3.64178883754,6.82957325749,0.636722319331,-1.0,1.0,-1.0,1.21870438282,0.625688898889,1.44627226776
198,7.40106983968,2.87982146237,6.32235502268,0.395710533196,1.0,1.0,1.0,0.922728134102,0.615030615152,0.654446475977
199,5.87219971476,2.27029017667,5.67827171953,0.292070663937,0.0,1.0,-1.0,0.884648068819,0.417216721898,0.699333059101
200,11.5751222837,3.75903466476,5.01877133658,0.332308129041,1.0,0.0,-1.0,1.42002091925,0.701705386995,1.27840528748
201,8.34081453933,3.5825588264,5.2984547464,0.25395632244,1.0,-1.0,0.0,0.880764223479,0.469900772326,1.24382923912
202,14.446224967,2.51887081628,6.64801892632,0.628017460286,1.0,-1.0,-1.0,1.20108430227,0.562904076,2.55756601482
203,9.52256386892,5.57786670522,6.93988320066,0.462139925312,1.0,1.0,1.0,1.20800020663,0.546316350534,0.735720974488
204,11.1590951884,3.262915267,5.25341562152,0.40383858632,-1.0,-1.0,-1.0,1.022275087,0.441889854945,2.19762596593
205,6.54255611998,4.44193404217,6.02583672746,0.562826759758,-1.0,1.0,-1.0,1.23743437601,0.502813279194,2.57012983755
206,13.0832301707,4.62187976602,6.54162491428,0.517585447249,1.0,0.0,0.0,0.881911449533,0.420389280057,1.2496197713
207,14.7605752461,2.19792876386,5.88522004847,0.407514515987,0.0,0.0,0.0,1.20536578674,0.257295743295,2.0764902851
208,13.3453783557,5.64214134072,6.64702572752,0.405726634228,0.0,-1.0,1.0,0.803078516693,0.555418052155,3.15667673232
209,13.3972251157,2.80312949474,5.80043926158,0.824016335048,0.0,1.0,0.0,0.984859505034,0.654779742225,0.768012004786
210,9.1224501684,4.70679464689,6.57889605428,0.634761247793,1.0,-1.0,0.0,1.16902262553,0.850228762732,2.27551685862
211,4.30054996784,3.46121282585,6.54274540917,0.578288750512,1.0,1.0,0.0,1.48780692627,0.708978550162,1.47383769675
212,10.7187976415,3.01261636776,5.81008236451,0.269783843508,-1.0,0.0,-1.0,0.733784893851,0.216980588197,0.775447553589
213,2.50476248633,5.22984929037,5.87150651696,0.135090215275,1.0,-1.0,1.0,0.636300519369,0.694781012227,1.26100698842
214,5.40109503253,2.53326328585,5.74475094985,0.558173588772,1.0,-1.0,1.0,1.04304801249,0.581949634119,0.995791062971
215,11.2371742046,5.16714582416,6.9856809362,0.515110780407,-1.0,0.0,0.0,1.29629886711,0.802968821233,1.30586045236
216,8.76770839978,4.6390686711,5.25804680671,0.789600668369,-1.0,1.0,0.0,0.986961083951,0.588570519012,2.42347973866
