,FICE,FSNOW,PRS,RFR,OCM,OCS,TCT,VCM,PPQ,SIA
57,4.04652098947,3.69450594983,6.68829460138,0.554794207957,-1.0,1.0,-1.0,0.998384025244,1.16864399006,2.26544975253
58,11.8667983926,1.43990002994,5.47808931484,0.491185846176,1.0,0.0,0.0,1.24869634818,0.788515977058,2.47092916448
59,6.10800492175,7.61081865242,5.79005795714,0.576455316625,1.0,0.0,1.0,1.17008566171,0.231964879352,1.69967119209
60,6.37180641603,4.30759921257,6.58468651994,0.405974999546,0.0,-1.0,1.0,1.10873104307,0.539279563293,2.06667588995
61,14.6961975686,2.54867032899,5.71182488257,0.577926424231,0.0,-1.0,-1.0,0.977932615614,0.395655939474,2.38803991152
62,9.65579857894,4.9261265597,6.19044946979,0.533285505337,0.0,-1.0,-1.0,1.21304579572,0.466003868671,0.800411926497
63,10.1057872164,5.38416366213,5.68602545689,0.537313099697,0.0,0.0,0.0,1.41901288968,0.820014626443,2.80737132111
64,13.9714277542,1.74246024451,6.5141214464,0.354447712079,-1.0,-1.0,0.0,0.80900925442,0.372264310155,1.91071356445
65,2.68078233194,2.9125704726,5.94758505405,0.244417524754,1.0,-1.0,0.0,0.315860743954,0.623619557557,1.4802292696
66,9.42973382283,4.29545851021,5.72919356199,0.453372918124,1.0,1.0,-1.0,0.189889848179,0.432889493226,2.40042287188
67,8.67090528144,4.18671725389,6.0242442464,0.536194511498,0.0,1.0,-1.0,1.38941122234,0.715083879827,0.542904287467
68,11.5815325394,3.78472395548,5.46161466513,0.325805048135,1.0,1.0,0.0,1.29749813977,0.641810672976,1.93276812612
69,4.90160471663,4.81970138753,5.25779557549,0.273134651161,1.0,-1.0,0.0,1.40133869907,0.434248480075,1.98417242054
70,17.9288302321,2.92541092208,5.99439274303,0.233784430073,0.0,-1.0,-1.0,0.906683958187,1.08681558066,1.57505907789
71,14.3168294048,3.39167880393,6.64822208426,0.564583243771,1.0,1.0,0.0,0.334525687674,0.430607023353,0.826533812717
72,12.0654971441,5.68339455112,6.84205330155,0.59563194279,-1.0,0.0,0.0,1.08688838995,0.356986349593,1.69073898023
73,4.11836918135,5.30905393611,6.36270924034,0.459457749656,0.0,0.0,1.0,1.06462517751,0.535542497016,1.54507359558
74,12.3563169063,5.6114237795,6.96222473336,0.402750935763,1.0,0.0,-1.0,1.09624050473,0.551587018552,1.8389456536
75,8.27350485903,5.71105734489,6.69049425075,0.235645821405,-1.0,1.0,0.0,1.56020878,1.19658390565,1.61162218016
76,8.42594401808,4.02641004352,6.090491536,0.632634442571,1.0,0.0,1.0,1.00649290583,1.05677386976,0.556646352076
77,14.8224522054,3.97160598644,5.42363777203,0.893205661186,0.0,-1.0,-1.0,0.947838019252,0.656566358743,1.77384014699
78,6.72821893469,3.16373988156,5.76116301375,0.686055750945,1.0,0.0,1.0,0.754617434148,1.18024535287,3.11630107466
79,13.2469687389,4.6346739644,5.85683222458,0.257264135589,-1.0,0.0,-1.0,1.19167870131,1.11579814528,2.99063673534
80,8.04058444887,5.58632503489,6.30467570065,0.808080416744,0.0,0.0,-1.0,1.08404113405,0.481562449249,1.05490901687
81,7.67710366692,4.67941389649,6.7670074408,0.173344492798,0.0,-1.0,0.0,1.04352783616,0.40125650858,0.806611331218
82,4.28685807727,2.94013865616,5.00023116823,0.672832222796,0.0,-1.0,1.0,0.917356426433,0.617639460323,2.13473465532
83,5.62828317765,4.34976464596,5.02618408126,0.777745908559,1.0,0.0,1.0,0.937781464791,0.650663187484,1.94382887136
84,10.3379718219,4.25718068513,5.73729199453,0.61138032832,1.0,1.0,0.0,1.37098147293,0.691753614838,0.886803899191
85,4.75428769353,7.12157447038,5.90504113552,0.5472730284,0.0,0.0,0.0,0.936683212868,0.835045071109,1.324421311
86,8.23456957981,2.57912392929,6.80224583611,0.688271707331,1.0,-1.0,0.0,0.401831793424,0.445278146784,2.24654327127
87,6.48744010402,5.19474654044,5.41909070888,0.615807037368,1.0,1.0,0.0,1.45975824947,0.684400281201,2.37759204871
88,7.25154842274,2.86394912155,6.80079988323,0.357021381293,0.0,1.0,1.0,0.86463757118,0.588090153615,1.25595562427
89,2.08994131497,3.22717805125,6.19901419109,0.721013516957,0.0,0.0,0.0,1.16801581376,0.384188055533,1.53592530621
90,5.18721926484,5.35150762496,6.47631671448,0.360542277146,1.0,-1.0,0.0,0.485939255409,0.457957319195,1.27503986942
91,6.92751780982,3.38458685204,6.20490777502,0.399349036214,1.0,-1.0,-1.0,1.30613471795,0.169829949194,1.29414134092
92,3.14108047457,4.60638888635,6.45244394915,0.380730230612,0.0,-1.0,0.0,1.34652352567,0.530215815393,1.923614029
93,6.9581359678,1.16822412119,6.8231913999,0.576671930435,-1.0,-1.0,1.0,0.883935785221,0.752769124554,0.991551390662
94,7.61604858644,6.80499956322,6.30091098176,0.831199028537,0.0,-1.0,1.0,0.592965649073,0.406394412848,1.02063493278
95,4.93207730723,1.19866644709,6.23230941569,0.322073933176,1.0,1.0,-1.0,0.778109958038,1.51426680863,1.56726024122
96,8.68265654032,2.69010608308,6.95787212847,0.46800409765,-1.0,1.0,1.0,0.963272094768,0.736694766942,0.737573993317
97,1.16712925126,2.4002985782,6.29241143797,0.457569924335,-1.0,1.0,-1.0,0.955456706875,0.683030870667,1.41175145093
98,11.7134450895,6.51859899453,6.81158701899,0.971121881477,0.0,-1.0,-1.0,0.232983011536,1.08493365362,1.21074645025
99,11.6939496404,6.48898077339,6.97720246098,0.429864432258,0.0,-1.0,1.0,0.754852020638,0.918660389367,2.09331656825
100,1.60842236646,3.73336058442,5.40522803237,0.705089558114,1.0,-1.0,1.0,0.956886224959,0.619155440013,1.47074771838
101,16.0725824232,3.55847118433,6.77021230352,0.0678480112418,1.0,-1.0,1.0,0.8562316598,0.751808080923,1.61467549608
102,9.12296983536,4.58494935991,6.26497357279,0.220567026708,-1.0,1.0,-1.0,0.810359021818,0.373589290027,2.0970770055
103,16.171638354,7.26429362106,5.12393471343,0.700794977977,0.0,0.0,-1.0,0.693694288806,0.229338692901,1.83413027845
104,7.08055301061,6.19664834245,5.11697003758,0.557725008706,0.0,0.0,0.0,1.13317436411,0.327814633189,0.712563026527
105,15.4695173387,4.48998299719,5.45229998754,0.771142890626,0.0,1.0,-1.0,1.51916759964,0.598452449176,1.07841624983
106,9.53638320916,4.85504328502,6.66888932676,0.231102167037,-1.0,-1.0,-1.0,1.00543692414,0.864183132584,0.778631598363
107,7.69807318206,4.33874334869,6.20873136922,0.549338947384,1.0,1.0,1.0,0.665158357271,0.401795297172,0.951719407709
108,7.53057543151,3.29692833185,5.43519493424,0.647964913261,0.0,1.0,-1.0,0.945094561336,0.586352667417,1.42122396488
109,6.18315621088,6.22802221413,5.6705964851,0.535620080268,1.0,0.0,1.0,1.23777712344,0.870683692334,0.902191509788
110,10.6764452154,0.917531126971,5.55312884065,0.493084284427,-1.0,1.0,0.0,1.10703536728,0.82972894855,1.78365645896
111,4.02961726165,3.3310139565,5.69091121544,0.426156190615,1.0,-1.0,0.0,1.3862133158,0.409483439228,1.88854919949
112,4.58096451485,3.70618424403,6.46309085035,0.56900487252,-1.0,-1.0,-1.0,1.22761671854,0.938613906037,1.52439332101
113,7.15376855939,6.4435806185,6.36784788083,0.523406601598,0.0,-1.0,1.0,1.25846679297,0.642813995801,0.937784942646
114,8.65530429779,3.99855650923,6.64161376317,0.524095975498,1.0,0.0,-1.0,1.4066969517,0.798778454242,2.08423472716
115,10.7888988644,3.31383413534,6.52319657197,0.286573951488,0.0,-1.0,1.0,1.05686871394,0.847869026361,0.62540226568
116,3.97833702609,3.56364187066,6.00104636155,0.309591994826,0.0,1.0,1.0,1.03288502554,1.09336039771,1.18681828548
117,8.57179232335,3.74210900476,5.98448503118,0.463215906691,-1.0,-1.0,-1.0,1.48071134288,0.753233919322,0.78549119889
118,3.15827067028,3.079232604,6.18176365902,0.361541754631,1.0,1.0,0.0,0.52028701693,0.951398509617,1.66070544193
119,7.62750877244,2.67311081247,6.99398593952,0.730393134091,-1.0,-1.0,1.0,1.47268070552,0.967994236837,0.762460024793
120,6.15341699821,5.1711140576,6.60900172844,0.430610236153,-1.0,0.0,0.0,1.27740195303,0.770612409431,1.07116268857
121,4.46675379698,4.43860123926,5.51938303633,0.501603526399,1.0,1.0,-1.0,1.7922804786,0.892341273322,1.7182599558
122,2.16617284999,4.51332963926,5.41220030004,0.591358291571,-1.0,0.0,1.0,0.88565553706,0.848281222089,1.70704417705
123,5.54327728696,4.43122875406,5.9102957598,0.761023390591,0.0,1.0,0.0,0.963059555001,0.344848165762,2.62142078875
124,4.36132293713,7.59089325613,6.11513351019,0.602336150781,1.0,1.0,-1.0,1.58517151137,0.875405834138,1.84260683256
125,10.5999013889,4.40687959613,5.03335244143,0.558775151807,1.0,-1.0,1.0,0.827836726305,1.01651578468,1.49641552545
126,6.8612778752,2.787618831,6.76449851419,0.596187176038,0.0,-1.0,1.0,1.0900027262,0.389621641368,1.03497450574
127,5.5943250877,4.08321128637,5.80665686586,0.845856999521,1.0,0.0,-1.0,0.717616444486,0.873949020649,2.80071195164
128,11.9110777669,3.2527405526,6.6289310556,0.327588025559,0.0,1.0,0.0,1.5364730566,0.310542493602,1.60985900819
129,8.04722949408,4.4861824389,5.13033998518,0.685217521105,1.0,-1.0,-1.0,1.047145293,0.204542295845,1.04355500035
130,15.076987588,1.48355089701,5.02413677268,0.301863675782,0.0,0.0,-1.0,0.724778122132,0.575877892851,1.39744798504
131,7.16769802839,4.20303308949,5.26715040278,0.7188036121,1.0,1.0,0.0,0.431993519391,0.492504944313,0.479689564077
132,2.80017367129,8.40925697566,5.86714127301,0.501238469146,-1.0,0.0,0.0,1.03413223165,0.285602833307,1.55342027293
133,2.92293703031,2.38606375323,5.99950867746,0.355538074856,-1.0,0.0,1.0,0.887656393185,0.448944344806,2.2594406945
134,14.1991258134,5.57209265905,5.78232103799,0.446383111136,0.0,1.0,-1.0,0.796195458377,0.647377873315,1.62131262199
135,6.0416604391,4.26133248766,6.61462802591,0.165897725506,-1.0,1.0,1.0,1.0834343436,0.381225291014,1.16588068268
136,7.96886758501,1.63357343658,5.2284557166,0.332640905849,-1.0,0.0,-1.0,1.1078889686,0.661726818069,1.50578451011
137,10.3547917617,4.53468105439,6.53602636951,0.502756975596,1.0,1.0,1.0,0.531581783542,0.369539376073,2.67978648835
138,10.307251478,6.83015595434,6.19305381134,0.212333321648,0.0,0.0,1.0,1.13272187255,1.02054593696,1.96225416327
139,6.37852045458,5.2287786885,6.22119830753,1.0643290946,0.0,-1.0,-1.0,1.54995168091,0.596579328002,2.7685975236
140,8.28242342221,3.40882636423,5.14996418687,0.81338431383,1.0,-1.0,1.0,0.791926648401,0.214444500869,0.740734579228
141,9.15934349868,1.3977071596,6.60653768807,0.73764389692,1.0,-1.0,1.0,1.39102784231,1.15894378775,1.06233420611
142,10.8422250273,4.63019513739,5.04982065445,0.808765797201,0.0,0.0,1.0,1.70356608656,0.43161405443,3.17168993238
143,19.2608405576,4.50714477774,6.16438216916,0.57764835244,0.0,-1.0,1.0,0.577401675095,0.763402385699,0.476965918882
144,8.70553042118,4.60080760226,6.37360249661,0.248118110695,-1.0,0.0,1.0,1.23964761667,0.516330049877,1.1924814708
145,5.56585479085,2.94802785074,6.94884767518,0.91353975057,0.0,1.0,1.0,1.06660389786,0.733904905093,0.549568981173
146,6.79255258922,3.37609113349,6.22970141267,0.408312322866,-1.0,0.0,0.0,0.00479611897421,0.85225727896,1.09742946045
147,3.61005450653,3.95296418186,5.43189452294,0.397502507151,1.0,1.0,1.0,1.27592760313,0.982383059928,3.21837624412
148,10.026798497,6.86546680584,5.22116138014,0.200902288981,-1.0,1.0,1.0,0.762998036037,0.120201055061,1.75829993145
149,7.35864532938,4.29922237368,5.82305479872,0.720040823412,-1.0,0.0,0.0,0.949682781046,0.626573261513,0.865898498131
150,8.39612407199,1.94018599846,6.83995731866,0.684651785393,1.0,0.0,1.0,1.22003729652,0.89595925063,1.4033259716
151,12.4873851629,4.45837451736,5.93082264349,0.478946450306,1.0,0.0,-1.0,0.356540297536,0.57244196744,0.328064469469
152,6.53054163417,3.95175332767,5.34468957762,0.563781098586,-1.0,-1.0,-1.0,1.04478593659,0.84474785746,2.52128653691
153,10.1745698521,2.76255957279,5.09087060887,1.10540487214,1.0,-1.0,1.0,0.922989101151,0.36683832257,2.68831166674
154,13.4533887913,3.2799285405,6.14842495565,0.50796085895,1.0,-1.0,-1.0,0.835974734332,0.27762076158,2.12244242415
155,6.8492481788,4.61264850874,6.57202939715,0.533029036566,1.0,1.0,1.0,1.22853272368,0.823522606281,1.19407620403
156,7.85622743137,2.3316667028,6.30938444669,0.399937634026,1.0,1.0,0.0,0.814969282628,0.660606392684,0.940189934497
157,8.45306288113,4.13171871021,5.91952957388,0.827827181141,0.0,1.0,0.0,0.863883338305,0.632539916886,1.68409910541
158,7.18275347582,4.39050592238,6.55931917817,0.422221310586,0.0,0.0,1.0,1.57762449758,0.735199364273,2.47525611431
159,8.22290242837,4.48420388591,5.5223679324,0.188653778987,0.0,-1.0,-1.0,0.828096757914,0.825136373962,0.962702177582
160,11.2578298553,6.48546292203,6.99462706149,0.456733350551,0.0,1.0,1.0,1.71144419362,0.444148097258,1.60754925062
161,3.66871089408,4.56818146773,6.8293547893,0.339288905484,1.0,0.0,-1.0,2.03475809677,0.644215584279,0.840946877079
162,11.7091140209,0.103809294234,5.66360561054,0.5850387877,1.0,0.0,1.0,1.35741545227,0.943997758943,1.87176708246
163,9.55428345298,0.430472957938,6.58172959766,0.495141442248,-1.0,0.0,-1.0,1.23631280849,0.664872727921,1.94973903061
164,8.579561254,3.6206269894,5.43354477217,0.708161336198,-1.0,-1.0,-1.0,0.981093713874,0.203063420218,2.05090218501
165,15.3551896124,4.32211551934,5.73548343573,0.590396566885,1.0,1.0,1.0,0.631180891435,0.361049420971,1.42140449383
166,9.02780338842,2.13861250151,5.47153230206,0.470936537908,1.0,0.0,-1.0,0.644018793245,0.707549807897,1.93672634638
167,8.02265416274,3.54104940801,5.25916733262,0.520120971533,-1.0,1.0,-1.0,1.41855370127,0.513183668025,1.16899681044
168,6.73395515753,3.86941706027,6.25241606651,0.323672188107,0.0,1.0,1.0,0.782046086249,0.473740592564,1.08683535843
169,7.45915130694,3.50652534545,5.36456487232,0.448681215121,0.0,-1.0,1.0,0.987192713803,0.0921640096856,2.48914975606
170,4.27335154251,4.74058719973,5.12810109209,0.741157164551,0.0,-1.0,0.0,0.528088996342,0.488561489209,1.08948812066
171,9.68022705294,3.30184988185,6.35254260217,0.280510348367,-1.0,0.0,0.0,0.932109773561,0.460724622309,1.30327944737
172,6.46308360248,3.12127285567,5.05124341781,0.605567678687,-1.0,-1.0,0.0,0.819957746357,0.953783470576,1.0423210827
173,5.94174524718,3.57411436432,5.88335302363,0.49805037004,1.0,-1.0,1.0,0.512207021872,0.335983189794,1.46349372466
174,7.77018626101,3.37311385063,6.25490745585,0.661383747191,0.0,0.0,0.0,0.928133241921,0.390314513445,1.76402423319
175,8.54328132692,6.28304862885,5.57135268634,0.387714496404,-1.0,-1.0,1.0,1.01275680015,0.623105275258,1.33438408487
176,13.5958361641,5.00980193426,6.30200425079,0.551423519182,-1.0,-1.0,1.0,1.25262163317,0.603650875497,1.04841009734
177,5.34607659991,3.16414718804,5.5966261768,0.595106754047,1.0,0.0,-1.0,0.995291138612,0.361511016079,3.10750261362
178,10.0717097084,3.02569134545,6.54247393926,0.669258850038,0.0,1.0,-1.0,0.477957557092,1.08057617544,1.24153774352
179,13.7708420119,4.47288990886,6.40275189186,0.486801741208,0.0,-1.0,-1.0,0.803334384499,0.94167200311,2.5526274004
180,1.77231556937,7.46260468849,6.44431816495,0.434936838019,-1.0,1.0,0.0,0.2016123738,0.801169199182,2.44471088316
181,10.1460923991,5.92691779973,6.88973284556,0.276816858024,-1.0,1.0,0.0,1.01726586328,0.422258461763,0.860075374464
182,6.31443850159,4.19156049266,6.2723522756,0.444807549571,0.0,1.0,0.0,1.37495860509,1.30448826366,1.59639137704
183,9.42208602498,2.98422530072,5.9651513138,0.776073467153,-1.0,-1.0,-1.0,1.3671165069,0.851383010745,2.64306775925
184,5.66758478232,5.2759901643,6.55001303389,0.637479236051,-1.0,0.0,-1.0,1.23077561975,0.705965862109,1.20815086719
185,9.24457707676,8.17480341065,5.79522073977,0.487195284776,1.0,-1.0,1.0,1.01847566257,0.775932269157,0.953693581421
186,0.967366150377,5.05439295907,6.86055071586,0.221469252393,1.0,1.0,-1.0,0.735932451581,1.14364594663,2.42451890399
187,6.62623416628,2.91755972383,6.49866325586,0.40189258058,-1.0,1.0,1.0,1.3878954212,0.577612681691,0.347056281631
188,14.2661208891,4.96743014394,6.79892431114,0.457328798824,-1.0,1.0,-1.0,0.729114416557,0.675310520628,1.80431374635
189,7.55429052873,3.87674869024,6.27120562886,0.758615475167,1.0,-1.0,0.0,0.873101311587,0.51030752559,0.994142792439
190,5.78500731587,5.31402772224,6.57944554769,0.422547930871,0.0,1.0,-1.0,1.96701398952,0.583314138242,1.64533449379
191,4.34808825086,4.63278061253,6.86509666824,0.567791587251,1.0,-1.0,0.0,1.15763199002,1.02373746968,2.31767460733
192,9.74973792587,3.88392592883,5.37347968347,0.438073457466,1.0,1.0,-1.0,0.844494871618,0.448551813623,1.14458061473
193,8.93575386383,5.67182953248,6.67324259657,0.347262183514,-1.0,0.0,0.0,0.950266036108,0.331965992945,1.65623539702
194,9.27809718799,1.91587058541,6.5906224952,0.747182365658,1.0,1.0,0.0,0.682696455292,0.840969969897,1.0060290181
195,11.4323033378,2.4517887473,5.23101846439,0.516641604214,1.0,1.0,-1.0,1.10046268519,0.593409089827,0.971639889285
196,1.4479997636,3.03695381998,5.10690558133,0.786681909905,0.0,1.0,1.0,1.41054204522,0.519721722374,1.49274443685
197,13.5334048768,5.20566567982,5.94803311139,0.416484198056,0.0,1.0,1.0,1.17317428204,0.153689862865,2.07383582581
198,2.98218121168,2.76851468573,6.36474946113,0.15070410963,0.0,-1.0,-1.0,0.770058231933,0.736196329409,1.06930145199
199,5.2507946491,3.78524873357,5.13739330529,0.269012041457,-1.0,0.0,-1.0,1.09540691846,0.78940307508,1.34372278887
200,4.51667076369,4.00353513341,6.42960991645,0.642712357205,0.0,1.0,0.0,0.759672547463,1.12629570171,1.39976992048
201,7.80361424726,2.22964124481,6.86808198121,0.560027741791,-1.0,-1.0,-1.0,1.23502128923,1.38834998401,2.0865052324
202,2.65671277857,5.10879592191,6.6224380762,0.588999437947,1.0,0.0,-1.0,1.39461962585,1.24775657348,1.8275612211
203,3.71175563453,3.22109289154,6.43961084737,0.404275016954,0.0,1.0,0.0,0.921667020852,1.18931171005,0.864201462043
204,11.0540215382,4.43011467087,5.31249675558,0.256110256914,0.0,-1.0,1.0,1.46570146668,0.90321197469,0.70118225211
205,9.00463106507,5.57926569318,6.61914004311,0.78286758316,1.0,-1.0,1.0,1.2983500845,0.48835149398,2.70690083402
206,0.545995359672,6.57020338248,5.63314886339,0.0934999357547,-1.0,1.0,0.0,1.02244179954,0.537542058594,1.26598719228
207,12.334618687,4.21316200666,5.77196004775,0.365428637196,1.0,-1.0,-1.0,0.756854881862,0.873074128361,2.23720502856
208,11.8525967535,3.76060584778,6.15776217708,0.554376487566,1.0,-1.0,0.0,1.64023373817,0.276642837308,1.41725258866
209,8.56246231868,4.41330834572,6.06836914531,0.48307871102,0.0,-1.0,1.0,0.870513042612,0.251834349654,0.989612508438
210,1.72962423742,3.11119197905,5.60108623574,0.376039096562,-1.0,0.0,-1.0,0.394520333812,0.664041018199,1.30545189164
211,9.07836254673,2.74485223335,5.07292720073,0.916354005176,0.0,0.0,1.0,0.395696597861,0.978497388856,1.33903368823
212,8.18172592152,2.93797159032,6.82485699095,0.473899756113,1.0,-1.0,-1.0,0.12862200796,0.194177517343,0.810822360638
213,1.02579319714,2.2107323998,5.91652765499,0.653755970268,1.0,0.0,1.0,1.19840500537,0.741884270269,0.866814934242
214,3.0679270772,3.01457765049,5.36265511381,0.899368917319,1.0,0.0,-1.0,0.185904844788,0.323741965553,2.88531485623
215,0.716025765992,5.21114764023,6.96744111967,0.518960919564,-1.0,-1.0,-1.0,1.20987910731,0.454437119156,1.17259559003
216,4.83291265051,3.08418675307,5.53610218686,0.423970107902,0.0,-1.0,1.0,1.60203956215,0.758219986975,1.68683003702
